,Datetime,Tweet Id,Text,Username,Like Count,Display Name,Language
0,2022-02-04 23:58:25+00:00,1489750218992078850,"@KingOfTheFay 

She’d like to kiss that bloody mouth of his, and taste that wild cry. She’d like to grip him tightly while they fuck, and leave each other scratched, bitten and bruised.",BreathOfAnguish,1,𝐀𝖞𝖌𝐮𝖏𝐬𝖍 (SH),en
1,2022-02-04 23:58:00+00:00,1489750117041074176,"@libsoftiktok Life hack- step 1 try opening the doors, “trip and fall” claim injury and mental anguish. Step 2 sue the fuck out of the school and administrators",bj78us,0,Brandon,en
2,2022-02-04 23:56:08+00:00,1489749644376784909,@Corgimine @BTSsmash @chag_spc @Light_S21 @TweekSsb @chibiT2169 @DabuzSenpai @Mkleosb @Elegant_Matt @Sparg0ssb @GlutonnySSB anguish,docghosteggo,0,Ghostboi,tl
3,2022-02-04 23:55:30+00:00,1489749488721879042,"“Searing in blank of night, the serpent’s sting
         Venoms my heart with acid rue.
Black fancies seethe, and floods of anguish blast
         The corners of my burdened soul;”

– Alexander Pushkin, Remembrance https://t.co/QKgdY4124F",AnalectsofAlex,10,Alex,en
4,2022-02-04 23:53:50+00:00,1489749068137984004,@amayabutsecret Honestly Brie shilling for NFTs has caused me more anguish than two years of a pandemic 😢,ShootingTsars,3,#1 Transgender (World Record),en
5,2022-02-04 23:53:45+00:00,1489749047984463872,"@djblkbeltjames @Toure I’m not talking about a white dude calling you the n-word, I’m talking about someone, whom you know is not racist, merely speaking the word, without racist intend.

Hearing the word causes you mental anguish... from anybody or just white people? How about from Jesse Lee Peterson?",ClintBlake7,0,ClintBlake,en
6,2022-02-04 23:52:55+00:00,1489748834691403779,"you scream, and so does the chorus in unison, a neat bark of anguish dragging a hundred weak trembling groans in its wake. three bands, then six, driving the pitch up.

the delicate sonic spatter after each note has its own beauty, white noise like weeping waves.",badend_doll,7,love you love you love you love you love you love,en
7,2022-02-04 23:52:02+00:00,1489748612284305408,@plynnr1 @piecesofbluee @modooborahae Sometimes you have to slow down in life. Constant anguish can make us sick. Namjoon in his song it rains forever invites us to reflect on our feelings,MusicoFanArte,2,Rodri-T,en
8,2022-02-04 23:50:25+00:00,1489748209551298560,playing sonic unleashed  makes me wanna scream from either immense glee or in anguish,M4DGUMMY__,2,prince!! ☻︎ it/its,en
9,2022-02-04 23:49:55+00:00,1489748082006892544,Strawson be rolling in his grave... https://t.co/jnmybEFrhc,EdvardoTorres,1,Wittgensteinian anguish,en
10,2022-02-04 23:49:39+00:00,1489748014876954624,"I miss you to the point of anguish and it pains me that I couldn't say a proper goodbye. If I had the chance, though, I probably wouldn't say much.",girpquotes,0,genshinrp quotes,en
11,2022-02-04 23:49:06+00:00,1489747877580713988,"My leagues RNG summed up.

Grabbing a zenny for the anguish then it's off to the Inferno. Haven't been there since July but I think we've still got it :)

Chill radio style stream, see you there 🦍👍

https://t.co/JGYjx5eByd https://t.co/692SyG2xAw",MatthisGG,5,Matthis,en
12,2022-02-04 23:48:12+00:00,1489747649058070533,"A . . . hug?

. . . . https://t.co/5SEGutNHFh",BreathOfAnguish,0,𝐀𝖞𝖌𝐮𝖏𝐬𝖍 (SH),en
13,2022-02-04 23:46:39+00:00,1489747260497870849,"‘known’ for against evil. This
https://t.co/kBssdBV0yL
What else be captured and kept in a breathless point of anguish.
https://t.co/kY9pDXI97U",kevinexell,0,kevin_firgiano,en
14,2022-02-04 23:46:30+00:00,1489747220081496066,"We will forever be tangled as one, my bright burning love. I would happily bleed for you, if you wished, and watch you slaughter while my hunger for you rises. https://t.co/EdD4LXQfLj",BreathOfAnguish,1,𝐀𝖞𝖌𝐮𝖏𝐬𝖍 (SH),en
15,2022-02-04 23:45:00+00:00,1489746846062895105,"“My faith didn’t remove the pain, but it got me through the pain. Trusting God didn’t diminish or vanquish the anguish, but it enabled me to endure it.” ~ Robert Rogers",TrainingMindful,38,The Mindfulness Meditation Institute,en
16,2022-02-04 23:44:36+00:00,1489746744615182338,"Contaminated, then learn. Textbook intelligence is largely
https://t.co/nWYC2dBAW2
Of anguish, pursuing it.
https://t.co/pHktiSlonV",kristelvino,0,kristel vino,en
17,2022-02-04 23:44:16+00:00,1489746661291311104,@waifu_szn @DgenFren @EatCookCryptos @zachxbt @0xSifu @danielesesta Wow amazing. The anguish is real.,BE777888,14,Berakah Emmanuel,en
18,2022-02-04 23:43:02+00:00,1489746351088828418,"They are comfortable enough with Queenie to accept a hug. 

And if the Fae were to ask, Anguish would offer a taste of their ichor. It tastes nothing like blood. They would be curious to know if it would be nourishing at all… https://t.co/cVB1fXNLDh",BreathOfAnguish,0,𝐀𝖞𝖌𝐮𝖏𝐬𝖍 (SH),en
19,2022-02-04 23:41:45+00:00,1489746028018298881,"sorry for being angsty, it’s my natural state, i’m russian, anguish runs in my bloodstream",katyabatischeva,4,katya ✨,en
20,2022-02-04 23:39:11+00:00,1489745379365212182,"@southernslander @christisrisen9 ""Instead you will be responsible for pain, anguish, suicide, abuse, poverty, death and leaving children without a mother""

Actually they wouldn't be responsible for shit. Point the finger at the mom for that.",BrassVon,1,Brass Time,en
21,2022-02-04 23:38:53+00:00,1489745306602328066,"2 faces of football. #1 a club that’s had nothing for 50 years but live on hope of staying up. Another of the anguish of a club that thinks they have a right to be in every competition. The truth is ‘anti competition’ will be their downfall. Welcome 2022!🤝🦓
#NUFC
#CartelSmashed https://t.co/tD7EjY56f9",NCSL1892,294,Newcastle Consortium Supporters,en
22,2022-02-04 23:37:19+00:00,1489744910190202880,"@DetSisteHapet Holding close and running fingers through her hair. 

“I’m glad I can bring you that comfort, my darling. Although… I would happily accept a little pain from you, if you chose to — I like it.” 

She snaps her teeth playfully.",BreathOfAnguish,0,𝐀𝖞𝖌𝐮𝖏𝐬𝖍 (SH),en
23,2022-02-04 23:36:42+00:00,1489744756955512832,Nationalistic myth-making raises its head.//Scott Morrison’s cliched myths about Australian resilience won’t drown out the national cry of anguish | Paul Daley  https://t.co/vKR5Jj8uxK,Dramagirl,0,Kate Wilson Foy 😷🇦🇺𐃏,en
24,2022-02-04 23:35:44+00:00,1489744513052647424,"Anguish, in to analyze and imagine is the totality
https://t.co/J1G3JZKNGg
Why I flavour of sweet times
https://t.co/MOru0vimEO",aleiahbaldonado,0,aleiah,en
25,2022-02-04 23:32:51+00:00,1489743787542958080,@dollofthemonth I am in anguish,laplacetransgrl,0,✨️ Eileen! ✨️,en
26,2022-02-04 23:31:48+00:00,1489743523960266763,"Pledge means WILL ACHIEVE,TOMORROW WILL BE MORE
https://t.co/TU3Tn13Y1n
Civilization are the other’s point of anguish, in his arms, just as
ï»¿https://t.co/PNRIUZBtKs",pekaboo04,0,Mike Lustado Pilapil,en
27,2022-02-04 23:31:04+00:00,1489743337041002496,"@esglaude Chasing endorphins helps that struggle. Without narcotics. I know 😳it can be done, and then they help carry me over until my next bout of angst or anguish.✊🏾✊🏾✊🏾",solmejica,0,Esmeralda Chapa,en
28,2022-02-04 23:30:37+00:00,1489743223807426565,"That pure, unbridled anguish travelled across all of human history to that man's lungs that wet afternoon.

And it was so fucking funny",ThatEnglishChap,3,𝕵𝖆𝖒𝖊𝖘 𝕰𝖆𝖌𝖑𝖊 🎲 📷,en
29,2022-02-04 23:29:05+00:00,1489742839575625731,HI I'M STILL ALIVE (have some trad art while I try to get out of this mental anguish) https://t.co/xoj5iB8ND2,veeneh,19,Veen - comms closed!,en
30,2022-02-04 23:27:57+00:00,1489742552618070016,"To live every day as if it had been stolen from death, that is how I would like to live. To feel the joy of life. To separate oneself from the burden, the angst, the anguish that we all encounter every day. To say I am alive, I am wonderful, I am. I am.",pluviobot,0,ً,en
31,2022-02-04 23:27:45+00:00,1489742502835863553,"Counter this lawsuit with  the mental anguish caused by Trudeau when he amassed an obscene debt which we, our kids &amp; grandkids will suffer with higher taxes. He shut down pipe  lines which caused hardship when people lost their jobs that impacted some to take their lives . https://t.co/pDQOmnbGgr",Emilyfo04914299,0,tweety bird,en
32,2022-02-04 23:27:36+00:00,1489742465938726912,There's anguish in his face pic no.1 https://t.co/AW3YvWm6Z5,IamSouVenir,0,SÒᑌᐯᗴ̄🌪HistoryMadeDaily,en
33,2022-02-04 23:25:27+00:00,1489741924227436547,"“We have to go back,” Jeran signs. “Why, Jeran?” Adena signs, leaning toward her Shield’s face in anger and anguish. “Why do we need to go back?” “The Firstblade would stay and fight,” he signs. “Even after what the Speaker has done.”",itsmeemirjoon,0,‘’,en
34,2022-02-04 23:25:10+00:00,1489741851057864704,Lady of nightmare and anguish https://t.co/mawNXD55ai,WonderlandGabby,0,Gabby 🖤,en
35,2022-02-04 23:24:42+00:00,1489741737559949312,"""Shining in the evening mist, a song of rapture and anguish resounds."" #ExistTrace - Vanguard",nindojapanmusik,0,nindojapan music,en
36,2022-02-04 23:24:18+00:00,1489741634904674304,@LaViolencia4 Jajajajaja lo pensé,EdvardoTorres,1,Wittgensteinian anguish,es
37,2022-02-04 23:23:28+00:00,1489741424698527745,@mathonwy Nice!,EdvardoTorres,1,Wittgensteinian anguish,en
38,2022-02-04 23:22:19+00:00,1489741134951817222,"https://t.co/khsSI1fnk3
 I call on @ericadamsfornyc to resign immediately. His use of such a hurtful slur as brought pain and anguish on my parents. The memories are horrible, step down right away you bigot. #EricAdams #Racist #RacistCops #BLM",MMP1081,1,Zero Dark Thirty 🐺,en
39,2022-02-04 23:22:00+00:00,1489741056107331592,@linamorozovaa “Doctor Night Anguish” checks out for me.,persephonesele,1,Persephone Selene,en
40,2022-02-04 23:20:31+00:00,1489740684512931844,"His new law would ban any company from forcing employees to hear anything, like a discussion about racial injustice, that might prompt feelings of “discomfort, guilt, anguish or any other form of psychological distress.”
MussoliniRon  https://t.co/chz5d2fBMH",summer7570,0,Spring because after WINTER comes 🦁hear me ROAR,en
41,2022-02-04 23:20:31+00:00,1489740684416401410,@mathonwy Do you have perfect pitch?,EdvardoTorres,0,Wittgensteinian anguish,en
42,2022-02-04 23:18:52+00:00,1489740265980051461,@aeIinbaIfour lady night anguish,aliiciannora,0,ali,en
43,2022-02-04 23:17:05+00:00,1489739820897292296,@LaViolencia4 Jajajajaja weee di quién,EdvardoTorres,0,Wittgensteinian anguish,es
44,2022-02-04 23:14:44+00:00,1489739228628267009,"#CHINA, #SYRIA, MYANMAR, #KASHMIR

No Dignity, Security &amp; Justice for Women Without the Khilafah

“Our #Uyghur, Syrian, #Rohingya &amp; Kashmiri Muslim sisters cry out in anguish as their honour is violated, while no state comes to their aid”  

#WomenAndKhilafah 
#ReturnTheKhilafah https://t.co/Z7Mf3vHJYC",WomenForKhilafa,20,Dr. Nazreen Nawaz,en
45,2022-02-04 23:10:33+00:00,1489738174091997189,"pero*
Me hago un 12 horas del ""Anguish Fighter"" https://t.co/Reh0TQtMhg",Kusocsr,3,Csr,es
46,2022-02-04 23:07:28+00:00,1489737398779105287,"Prisoners until worth two in the endit
https://t.co/d10gVgT6Zr
To guide.But single, parochial point of anguish, in his or her
https://t.co/1lKXuuYBuv",the1Dlifee,0,the 1D life,en
47,2022-02-04 23:06:29+00:00,1489737153366175756,"Also the monsters are the two lead characters, making sure to keep their younger selves alive and forcing them into the machine they know throws them back in time and turns them into naked stretched out (immortal?) people in constant horrible anguish.

Why do that to themselves?",InflatableDalek,1,Stuart Webb,en
48,2022-02-04 23:05:31+00:00,1489736906145693697,Scott Morrison’s cliched myths about Australian resilience won’t drown out the national cry of anguish. #COVID-19 #omicron ⁦@ScottMorrisonMP⁩  https://t.co/MdCUiONQGP,maureenp_p,0,Maureen P. Price,en
49,2022-02-04 23:03:29+00:00,1489736396210380802,"Keep leveling some sort. People don’t
https://t.co/lVKHVVpVtl
Challenge, but limber to get the point of anguish, in his sympathies.
ï»¿https://t.co/6zU4WFvInG",PisanoRicardo,0,ricardo luis pisano,en
50,2022-02-04 23:03:20+00:00,1489736359371751429,"Profits. Success never gives up on the map.
https://t.co/ukdHyqSo9u
Demand after of anguish, in his own
https://t.co/q0GQbX70Uq",arizlufias98,0,arizzzz,en
51,2022-02-04 23:01:03+00:00,1489735785385504778,Comer cagadas de babuino te da superpoderes?🥴 https://t.co/EWZ2OWz5Fi,AnguishCrucible,0,CrucibleOfAnguish,pt
52,2022-02-04 22:58:55+00:00,1489735247495413765,"Of anguish, of unborn
https://t.co/DnX41Vkk4q
An educated, optional. Belief in Him isn't a
https://t.co/dZV0gMG7td",pau_cruz04,0,Paula Michaela Cruz,en
53,2022-02-04 22:57:36+00:00,1489734914698366984,"@laurenjiggetts It seems to be in anguish, calling out “please kill me”.",PMynmnobody,2,Mynmnobody 🇺🇸🏴‍☠️,en
54,2022-02-04 22:54:58+00:00,1489734252203708419,"@TimesNow @RahulGandhi Now no industrial house is showing interest to donate or fund Congress, after seeing their debacle in elections. Hence Congress is expressing it's anguish at Industry and talking about poor for whom Congress haven't done anything in the past 60 years of their rule.",Pradeep39834459,1,LAEC,en
55,2022-02-04 22:54:39+00:00,1489734175217405954,"@ClintBlake7 @Toure I feel like there’s got to be a middle ground you are missing. There are plenty of nice white folks that don’t feel the need to use racial epithets that would cause me mental anguish and by virtue, avoiding me causing them EXTREME physical pain. Good luck, though.",djblkbeltjames,0,Olufemi K 🇳🇬 🇺🇸,en
56,2022-02-04 22:52:54+00:00,1489733732181417984,"Unforgivable: James Bulger - a  mother’s anguish Denise Fergus tells her... https://t.co/7sqPnnVtyr via @YouTube Love Billy and his brother , this is a great interview. pls take al look at @Denise_fergus  foundation. They are doing great things Link in video",kittycat542,0,Cat,en
57,2022-02-04 22:46:28+00:00,1489732113662423041,have had this one biology lecture open for an hour and i'm only NINE minutes in.... i can't do it...... i don't deserve this.... pure anguish and pain life is so unfair,bluehoodiebaby,4,kada,en
58,2022-02-04 22:45:45+00:00,1489731931973595139,"Cor! That was absolutely smashing!! My heart is swollen with music, anguish, teenage love, hatred of men..! An absolutely brilliant performance of Rigoletto. I am forever grateful for @Opera_North’s under 30s membership 💜",saveleanor,23,Eleanor Savage,en
59,2022-02-04 22:45:25+00:00,1489731848091668487,"@gjpresse @Derby4k Lord thank you for helping the child and the rescuers. I pray you Lord for your glory for your Holy Name let this anguish end free him Lord only you can save us all. Mary Queen of Peace and Love, intercede for him. Ave o Maria! 🙏",MariaFiBorrini,0,Maria Fiorella Borrini,en
60,2022-02-04 22:45:16+00:00,1489731809839656960,"As we start Black History Month, we are painfully aware that historic violence against Black communities is not in the past, but rather continues every day. Every time a Black person is murdered by the police, pain and anguish rip through communities across our country.",ppmn,1,Planned Parenthood Minnesota Advocate,en
61,2022-02-04 22:44:28+00:00,1489731609867825152,"As we start Black History Month, we are painfully aware that historic violence against Black communities is not in the past, but rather continues every day. Every time a Black person is murdered by the police, pain and anguish rip through communities across our country.",ppnorthcentral,2,Planned Parenthood,en
62,2022-02-04 22:44:22+00:00,1489731584215371777,I apologize for posting an article with a link to the body cam footage. This was insensitive to the family and their anguish. It will not happen again.,grogunotbabyoda,0,Nvrmnd,en
63,2022-02-04 22:40:47+00:00,1489730683123740678,"I have three fav colours and I never can decide. This is what makes those little games so hard.

Lady of War and Anguish
Lady of Nightmares and Anguish
Lady of Night and Anguish

I'll take them all ^^ https://t.co/nCQYI2dAbq",MoonSnowl99,5,"YggdrasilsOwl99 ~🌕🍷snake, owl, witch 🩸🌑~",en
64,2022-02-04 22:40:00+00:00,1489730485676912648,"Anguish, in pretty stones as a drop in the
https://t.co/iwBM6V8ZDW
This a tomorrow. We can't make me cry.If you had to
https://t.co/0d3eb0nqM9",cloudsxxfiver,0,clouds,en
65,2022-02-04 22:39:15+00:00,1489730299781070855,every day i watch my coworker lose her shit behind her man and every day it reminds me how glad I am to have my 3 boyfriends that don’t cause me this type of anguish.,_DestinyAlexus,1,Destiny,en
66,2022-02-04 22:38:33+00:00,1489730123259531264,"@Unitedtalkz Pain, despair, anguish and everything sad ... that's how they were born: the Emyu fans. 😛
Good luck Boro",DadanSudjana4,0,Dadan S,en
67,2022-02-04 22:37:14+00:00,1489729790013812740,microdosing anguish,lilresepuff,0,Mason Resendes,in
68,2022-02-04 22:36:42+00:00,1489729657004072964,@SpeaktheSky its so much worse. fashion souls is about compromising defense for style. this is just causing yourself mental anguish with no benefit,beesmygod_,5,"bea-colash, ho of the nightmare",en
69,2022-02-04 22:36:15+00:00,1489729544701427716,"@idextratime Pain, despair, anguish and everything sad ... that's how they were born: the Emyu fans. 😛",DadanSudjana4,2,Dadan S,en
70,2022-02-04 22:35:12+00:00,1489729280535838724,"@CapitanSensual Monsieur Night Anguish, es como si recuperase a mi yo edgy de 14 años.",ArturoggtArturo,1,La Capilla de Kyle Katarn,es
71,2022-02-04 22:35:04+00:00,1489729245022666755,"@mmoxreview  what a crappy move by YouTube but wondering if you back up as I see you channel is now available on YouTube again, if it was done in error, I feel sorry for you, for the grief and Anguish this issue caused",AnimeManicFan,0,Ian Johnson,en
72,2022-02-04 22:33:17+00:00,1489728794969710593,"⛲ Water Placements / Signs (Your: ☉, ☾, ↑) — You guys will be moving a different direction or wanting to, but conflicts and anguish seem to be a blockage. Tower moments, disruption. Instead of seeking new opportunities you will be going after them. Leader. No more waiting.",lolipop55449,31,Lily T | ♒︎ ♐︎ ♎︎ | Personal Readings are CLOSED!!,en
73,2022-02-04 22:30:48+00:00,1489728171947835399,@_imnotgio Probably my best one on the game,qtAngyWangy,1,Anguish,en
74,2022-02-04 22:29:13+00:00,1489727772582821891,"@joshtpm @MilletIsraeli I read everything you write, and this is my favorite thread ever.  It's got everything:  creativity, struggle, anguish, maths, function and then beauty.  I endorse more woodworking content.",MelmoMacdaffy,1,MelmoMacdaffy,en
75,2022-02-04 22:26:03+00:00,1489726977733009408,@rpgfancom I need this in my life so badly right now that it is causing me physical anguish to know I should never justify the purchase.,DarkDizzy2,1,Sylvia,en
76,2022-02-04 22:25:06+00:00,1489726738754113540,that gif of the lady sliding down the wall in anguish i can’t find it but that’s me rn https://t.co/cnIY4hOhHG,haedeluna,1,fisher 🤍,en
77,2022-02-04 22:23:55+00:00,1489726439675072513,"@ShermanDefense Today the mental anguish is attributed to masking.
What was it 5 years ago?
100 years ago?
Ever present and attributed to this or that as it's an indelible component of our life programs.",NickNamerly,0,NickName,en
78,2022-02-04 22:23:51+00:00,1489726424252563456,@RyanHills27 @livesmithy93 He could have solved this months ago and saved the anguish.,superrambaz,1,Anthony Martin,en
79,2022-02-04 22:22:55+00:00,1489726186863398917,"System like experience. Ignorance is a
https://t.co/dDqLclTOXQ
Fertile and start making a point of anguish, in
ï»¿https://t.co/gokQIyfkfm",thekingofrasta,0,the king of rasta,en
80,2022-02-04 22:22:53+00:00,1489726180064473099,"@BiggMattWeaford @EpilepticsHero Like I told a Twitter friend, I feel an anguish went I see the worry in my family members eyes.",LadyFake53,1,Lady,en
81,2022-02-04 22:22:40+00:00,1489726123185422336,I am being serious and I didn't realize how much I relied on my notifs :anguish: https://t.co/I13jULa6Pc https://t.co/puT1qpzk6E,Strobelati,6,Strobe,en
82,2022-02-04 22:20:56+00:00,1489725687657373697,@zidan_yezidi @rcallimachi @Farida__Khalaf Imagine her anguish of not knowing.,JulieLynnBH,0,Julie,en
83,2022-02-04 22:20:02+00:00,1489725459785031688,@hillyer_louise Nice offer and hope they take it but I will not forget the anguish he has put is all through for the last 6 months,superrambaz,1,Anthony Martin,en
84,2022-02-04 22:19:46+00:00,1489725393879846914,@isoIateskrtel Causes me real physical anguish.,neosvy,0,Nux,en
85,2022-02-04 22:19:27+00:00,1489725314150318084,"It is been a long long seven years. May the next 8 years make us forget the pain, sorrow and anguish of the @MBuhari  and @ProfOsinbajo  administration of 2015 - 2023 https://t.co/ROd3cCyTNO",FlourishOtuahe,0,finewine,en
86,2022-02-04 22:18:17+00:00,1489725022461579268,"Aphrodite, subtle of soul and deathless,
Daughter of God, weaver of wiles, I pray thee
Neither with care, dread Mistress, nor with anguish,
Slay thou my spirit!",OPS_068,0,QUOTES @ 141.12,en
87,2022-02-04 22:17:44+00:00,1489724884955586564,"@PleaseHelpFind4 My god, I hope he is found soon. I can’t imagine the anguish your family is dealing with on a daily basis.",Kristen91315761,1,Kristen,en
88,2022-02-04 22:17:43+00:00,1489724876705382404,@cl4ireless im gonna go play nurse to distract myself from the PAIN and ANGUISH you have caused i am HEARTBROKEN i cannot believe this DESPICABLE BEHAVIOR,carminawhora,1,klit (kale),en
89,2022-02-04 22:17:38+00:00,1489724859093774338,"@Mayoisstillspi1 The Rethug party are the Undead, feasting on us, the living.
They bring pain, death, anguish, without a care. https://t.co/EtASD51Uuc",MongoFree,0,Mongo: The Dog Who Was A Whale,en
90,2022-02-04 22:15:00+00:00,1489724193906343937,"also i haven't listened to much sangfielle hence none of them made it up high. i will get on that. someday,",luckydicekirby,0,"sarah ""supertaster but for anguish"" kirby",en
91,2022-02-04 22:14:39+00:00,1489724105695711232,induratized heart.Washing away those anguish filled moments drop by drop till the heart could feel an eternal love.A love running into the veins of a soul even death couldn't apart.Induratize is the story of two painful hearts who found peace within each other...,sandrock_ashley,1,Ashley Sandrock,en
92,2022-02-04 22:14:25+00:00,1489724049031073792,"todds reaction to his death makes me SOB aswell bcuz like CMONNN the absolute anguish in him as he runs out into the snow BCUZ hes lost the 1 person who was always there 4 him WHO HELPED HIM EVOLVE its awful, looking at their relationship in a romantic light just makes it worse https://t.co/S8JGroA6Gl",argburrr,0,editor wilbur enthusiast,en
93,2022-02-04 22:14:10+00:00,1489723984224698369,@rcuffy Sat on the remote and accidentally turned the tv off. I think the gods could sense my anguish.,_WildfellHall,1,Helen,en
94,2022-02-04 22:13:50+00:00,1489723899533213707,"Dearly beloved 
Bound in anguish 
Church of disturbed earth 
Cold is the stone 
Chained with a band of gold
Beneath my heartache lay 
That’s why we’re gathered 
Here today  

#poetry 
#crowcalls 
@QuillandCrow https://t.co/DhSVqAgXhr",mwhitlock93,15,Melanie Whitlock,en
95,2022-02-04 22:13:21+00:00,1489723781308456962,i don't know if this is accurate but what i DO now know. is that i forgot everything about half the partizan PCs sorry-- https://t.co/4vcvZCJHQx https://t.co/S4lgYlI1aX,luckydicekirby,5,"sarah ""supertaster but for anguish"" kirby",en
96,2022-02-04 22:12:02+00:00,1489723448846864388,"#RichardArmitage #LucyGriffiths Love is anguish and confusion, a duel, these are nights without sleep when you are tormented by the question whether you are doing the right thing. True love consists of ecstasy and agony. https://t.co/c78hmcLlDr",MarianGisborne,3,MarianGisborne,en
97,2022-02-04 22:11:27+00:00,1489723299772968965,"A note scrawled by a tortured soul:

The melody it plays on and will not stop. The voice sings of pain and loss. These things I know to well, but still can bear.

It is when the voice sings of hope that i learn true anguish, a longing for that which i can never have.",WilshereFoot,0,IB sadiq,en
98,2022-02-04 22:10:38+00:00,1489723094176575498,"Or: ""Does this mean you're definitely running in 2024? If you can't answer a firm 'yes' right now, then what's the point of sending this potential pardon message to your imprisoned supporters other than causing more anguish?""",DavidClementson,0,David Clementson,en
99,2022-02-04 22:10:09+00:00,1489722975964348416,@APoppaBear At least five of my brain cells cried out in anguish and died after viewing this picture.,DocAbshier,2,Andrew Abshier,en
100,2022-02-04 22:07:38+00:00,1489722342154584064,@RebelNewsOnline Wow. “Hurting businesses” that’s rich coming from him. He’s absolutely out of touch with the amount of anguish he has caused people.,sarasoldit,1,sccw,en
101,2022-02-04 22:07:27+00:00,1489722293949456390,"how do you face collective anxiety, anguish and fear that liberals causes ? 

I feel like I am suffocating sometimes, its hard to see any future, any tomorrow. And worst is its like we havent even gotten to the bottom yet 😕",MisaPb,0,𝕞𝕚𝕤𝕒 𝕡𝕓 ( 𝓜𝓪𝓷𝓮𝓵𝓵𝓮 ) 🔻🇨🇵,en
102,2022-02-04 22:07:03+00:00,1489722194213187589,what i'm learning from the fatt character sorter. is all my favorite favorite characters are NPCs--,luckydicekirby,6,"sarah ""supertaster but for anguish"" kirby",en
103,2022-02-04 22:06:56+00:00,1489722166673166337,"#albums2hearlisteningparty 
And her name, ""Diana"", is cried out in haunting anguish after being chased by lust. Have poor mercy on her.",BigAbeRangel,5,Abraham--Get Back,en
104,2022-02-04 22:06:35+00:00,1489722076713922563,@tarrah_enyal lmao not anguish!! but ayeee welcome to the club 🥳,ntrlzapothecary,1,NATURALEZA,en
105,2022-02-04 22:05:51+00:00,1489721892034465801,"@ntrlzapothecary I finally realized i love it. After years of anguish, it has finally grown on me. lol",tarrah_enyal,0,Champagne Toast,en
106,2022-02-04 22:04:21+00:00,1489721515654451208,"@indytime67 @AngusMacNeilSNP Look again, the central belt where vast majority of population are, get it cheaper than down south. So Anguish is correct, pooling and sharing in action 👍👍",Dogberr64603238,12,Dogberry,en
107,2022-02-04 22:02:31+00:00,1489721053274419212,"i just saw someone unironically say that twitter is a safe place for people to express mental anguish or trauma
bro we are not using the same website",maromoroney,5,MaroMoroney,en
108,2022-02-04 22:01:59+00:00,1489720918393901068,"@FPLStag I'm just so fed up of watching him and having this pointless shred of hope that he'll do ANYTHING 

Kinda want to just bin him and save the mental anguish",TomosaFPL,1,FPL Pingu,en
109,2022-02-04 22:00:33+00:00,1489720557591572489,"@BarnesLovely_A nice to meet you, i'm madame of pain and anguish 🤪",noglovesnoarmor,1,chloé ❄️ our demo man is here 💣,en
110,2022-02-04 22:00:24+00:00,1489720522556559363,"@AKousoulis Some people identify with a psychiatric diagnostic classification &amp; find it helpful. For those who would rather have their anguish defined in terms of their own individual narrative, there is no choice. Accept an outsider's definition of your pain – or no treatment. Need change.",shvogt,30,Harriet Vogt,en
111,2022-02-04 21:59:00+00:00,1489720169547108356,@AndyLavery_ @DinoMan427 @zarahsultana @netflix So when you say you under that racism is one of the worst things a human can do to another human ask yourself if the chuckle you made at the joke was worth the anguish it caused many many many within the GRT community.,cult_STITCH,0,stitch_cult 🏴,en
112,2022-02-04 21:58:59+00:00,1489720162899144706,@missypinto Right there with you. I feel your anguish!!!,stufffoodabc,0,Stufffoodabc,en
113,2022-02-04 21:58:18+00:00,1489719993122320384,Lady of Pain and Anguish. https://t.co/OOqQPBrmLp,TinkerEmon,1,tinkerdora,en
114,2022-02-04 21:58:15+00:00,1489719981600227331,"I’ve never seen so many people harmed, in literal offended anguish, at the concept of… critical thinking. https://t.co/ZruO73uzLl",BoredCreatives,0,Bored,en
115,2022-02-04 21:56:20+00:00,1489719495849562115,@bestiessola Consumirlo o no tener? https://t.co/wBpitiY0iy,AnguishCrucible,1,CrucibleOfAnguish,es
116,2022-02-04 21:56:09+00:00,1489719450945294338,lady of poison &amp; anguish 😌 https://t.co/T0XwGj9yFK,_sunshinecas,0,dewdrop 🖤,en
117,2022-02-04 21:55:35+00:00,1489719310784290819,@elmundoes No tiene espejos?,AnguishCrucible,0,CrucibleOfAnguish,es
118,2022-02-04 21:53:56+00:00,1489718891450359823,"@bit_vt i can feel my insides on pain, in disgust, in anguish... omg this wabbit is so cuuuuuuuuuteeeeeewww!!!!!!!!!!! https://t.co/CSXhAFijoX",JanRooru,1,Antonio Rguez (duck_vader),en
119,2022-02-04 21:53:47+00:00,1489718857438801923,@DanSPrestonEsq @notsosmart3000 @landofthe80s Beverly Hills Cop 3 is all of the characters in anguish or anger.,Falconer_Photos,0,Andrew Falconer,en
120,2022-02-04 21:53:23+00:00,1489718755605241861,@Suedeuxnim looking at this like. hmm. https://t.co/GVgNrgphcH,luckydicekirby,5,"sarah ""supertaster but for anguish"" kirby",en
121,2022-02-04 21:51:47+00:00,1489718353753161729,lady of nightmares and anguish??? that’s terrible omg https://t.co/OphdumlLFr,strangethestars,1,mira 🕯,en
122,2022-02-04 21:51:21+00:00,1489718244915167235,"A concurrence by Justice M. Burke said that plaintiffs who allege mental anguish over the insecurity of their biometrics *would* have to claim workers' comp.  But Plaintiff amended her complaint to omit all mention of such anguish, so the issue was not before the Court.

6/6",IndieGameLawyer,0,"Sam Castree, III: Ace Attorney",en
